ProductID,ProductName,SellingPricePerUnit,PurchasingPricePerUnit,SubCategoryID
OFF-AP-10002534,3.6 Cubic Foot Counter Height Office Refrigerator,294.62,212.12640000000002,SC7
OFF-ST-10004315,"Rogers Lockers, Blue",211.62,201.06,SC10
FUR-BO-10004630,"Ikea Library with Doors, Mobile",365.90999999999997,347.64,SC9
TEC-AC-10002637,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),179.99,169.19060000000002,SC0
OFF-AP-10003963,"Breville Microwave, Silver",302.46,275.24999999999994,SC7
FUR-BO-10000666,"Ikea 3-Shelf Cabinet, Mobile",144.96000000000004,124.68000000000004,SC9
TEC-PH-10001725,"Motorola Speaker Phone, Cordless",132.63,126.0,SC2
TEC-MA-10003400,"Panasonic Printer, Durable",177.74,154.64000000000001,SC8
OFF-BI-10003656,Fellowes PB200 Plastic Comb Binding Machine,169.99,91.79460000000003,SC5
FUR-BO-10004113,"Sauder Classic Bookcase, Pine",291.56,154.54000000000002,SC9
OFF-ST-10003785,"Eldon Lockers, Blue",197.91,178.14,SC10
FUR-BO-10000624,"Safco Classic Bookcase, Metal",291.74,245.08,SC9
TEC-AC-10002719,"Enermax Router, Programmable",259.83,184.5,SC0
TEC-KON-10000837,"Konica Printer, Durable",267.96000000000004,190.26000000000005,SC8
TEC-MA-10000461,"Epson Inkjet, Wireless",308.34000000000003,274.44000000000005,SC8
FUR-BO-10004648,"Sauder Library with Doors, Pine",388.98,330.66,SC9
TEC-CO-10002009,"Brother Wireless Fax, High-Speed",251.34,206.10000000000002,SC3
FUR-BO-10000112,"Bush Birmingham Collection Bookcase, Dark Cherry",130.98,104.78399999999999,SC9
OFF-ST-10003306,"Eldon File Cart, Single Width",128.37,115.56000000000002,SC10
TEC-CO-10004078,"Sharp Fax Machine, Laser",295.65,269.07,SC3
FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,355.98,281.22420000000005,SC1
FUR-HON-10001851,"Hon Executive Leather Armchair, Black",457.1399999999999,287.9999999999999,SC1
TEC-CO-10004202,Brother DCP1000 Digital 3 in 1 Multifunction Machine,299.99,194.9935,SC3
TEC-MA-10003492,"Okidata Printer, Wireless",268.50000000000006,257.76000000000005,SC8
FUR-BO-10000160,"Safco Library with Doors, Pine",391.14,195.57000000000002,SC9
OFF-AP-10000162,"Breville Microwave, Black",301.14,283.08000000000004,SC7
FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",140.98,112.78399999999999,SC9
FUR-CH-10000783,"Office Star Executive Leather Armchair, Adjustable",469.9199999999999,413.54999999999995,SC1
TEC-PH-10001187,"Cisco Signal Booster, with Caller ID",151.82999999999998,122.99999999999999,SC2
FUR-CH-10004983,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,160.98,123.95460000000003,SC1
FUR-CH-10001897,"Hon Executive Leather Armchair, Adjustable",303.13999999999993,251.61999999999992,SC1
TEC-CO-10001192,"HP Personal Copier, Digital",123.93,104.13,SC3
FUR-BO-10004665,"Bush Classic Bookcase, Mobile",415.19999999999993,240.83999999999995,SC9
OFF-BI-10004584,GBC ProClick 150 Presentation Binding System,315.98,167.4694,SC5
OFF-AP-10000437,"KitchenAid Refrigerator, Red",527.9399999999999,485.72999999999985,SC7
TEC-MA-10004669,"Epson Inkjet, Wireless",308.22,274.32000000000005,SC8
TEC-CO-10003019,"Brother Fax Machine, High-Speed",316.74,281.91,SC3
FUR-TA-10001572,"Hon Wood Table, Rectangular",352.59999999999997,299.71999999999997,SC4
FUR-TA-10001786,"Chromcraft Computer Table, with Bottom Storage",443.43,345.9000000000001,SC4
TEC-NOK-10004278,"Nokia Signal Booster, Full Size",137.79,108.86999999999998,SC2
TEC-PH-10004057,"Motorola Smart Phone, with Caller ID",430.36000000000007,344.3,SC2
FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",130.98,119.19180000000001,SC1
TEC-PH-10003713,"Cisco Audio Dock, Cordless",184.92000000000002,160.89000000000001,SC2
TEC-PH-10002555,Nortel Meridian M5316 Digital phone,258.95,191.623,SC2
FUR-CH-10003941,"Novimex Executive Leather Armchair, Adjustable",303.6799999999999,236.87999999999988,SC1
TEC-PH-10000895,Polycom VVX 310 VoIP phone,179.99,133.1926,SC2
FUR-BO-10004053,"Dania Library with Doors, Metal",361.86,235.23000000000005,SC9
TEC-CO-10002350,"Canon Wireless Fax, Digital",378.3,363.18000000000006,SC3
TEC-CO-10003784,"HP Fax Machine, Laser",199.95999999999998,133.97999999999996,SC3
TEC-MA-10003351,"Okidata Card Printer, White",174.24,102.81000000000002,SC8
FUR-IKE-10001312,"Ikea Classic Bookcase, Traditional",411.75,255.3,SC9
TEC-CO-10000953,"HP Wireless Fax, Laser",360.21000000000004,259.38,SC3
FUR-BO-10004541,"Dania Library with Doors, Mobile",364.92,302.90999999999997,SC9
TEC-CO-10003759,"Canon Fax Machine, Laser",318.39000000000004,175.14000000000004,SC3
FUR-TA-10003715,Hon 2111 Invitation Series Corner Table,209.37,196.80780000000001,SC4
FUR-BO-10004707,"Ikea Library with Doors, Traditional",363.39,352.5,SC9
TEC-EPS-10003962,"Epson Card Printer, Durable",170.07000000000002,112.26000000000002,SC8
TEC-CO-10004662,"Hewlett Fax Machine, Color",321.35999999999996,208.89,SC3
TEC-AC-10001908,Logitech Wireless Headset h800,99.99,64.99350000000001,SC0
TEC-CO-10002313,Canon PC1080F Personal Copier,599.99,365.9939,SC3
TEC-CO-10000794,"Hewlett Wireless Fax, High-Speed",378.39,227.03999999999996,SC3
TEC-CO-10002043,"Canon Wireless Fax, Digital",378.3,211.85999999999999,SC3
OFF-AP-10003834,"KitchenAid Stove, Red",380.1,281.28000000000003,SC7
TEC-CO-10003158,"Sharp Wireless Fax, Laser",237.28,142.38,SC3
FUR-BO-10002892,"Safco Classic Bookcase, Mobile",440.66999999999996,273.23999999999995,SC9
TEC-PH-10002306,"Motorola Smart Phone, Full Size",429.32,343.46,SC2
FUR-TA-10004649,"Barricks Round Table, Rectangular",499.08000000000004,449.19000000000005,SC4
FUR-CH-10000847,Global Executive Mid-Back Manager's Chair,290.98,215.32520000000005,SC1
FUR-TA-10002519,"Lesro Conference Table, with Bottom Storage",571.72,411.64,SC4
TEC-CAN-10004839,"Canon Wireless Fax, Color",380.1000000000001,357.3,SC3
OFF-AP-10004646,"Hoover Refrigerator, Black",350.46,318.91999999999996,SC7
TEC-MA-10003078,"Epson Printer, White",261.03000000000003,250.59000000000003,SC8
FUR-BO-10003301,"Dania Floating Shelf Set, Metal",168.81,135.06,SC9
OFF-ST-10001547,"Rogers Lockers, Industrial",212.10000000000002,131.52000000000004,SC10
OFF-AP-10003511,"Cuisinart Microwave, Black",277.89,208.44000000000003,SC7
TEC-MA-10004929,"Panasonic Printer, White",264.90000000000003,206.64000000000001,SC8
FUR-BUS-10001243,"Bush Classic Bookcase, Pine",414.03,211.16999999999996,SC9
FUR-BO-10004725,"Sauder Library with Doors, Metal",258.06,196.14000000000001,SC9
TEC-PH-10002936,"Nokia Smart Phone, Full Size",636.0600000000001,559.74,SC2
TEC-PH-10002742,"Motorola Audio Dock, Cordless",176.22,139.23,SC2
TEC-PH-10002806,"Apple Audio Dock, VoIP",166.98000000000002,128.58,SC2
TEC-MA-10003353,Xerox WorkCentre 6505DN Laser Multifunction Printer,599.99,395.9933999999999,SC8
OFF-AP-10000717,"Hoover Microwave, Black",308.07,277.28999999999996,SC7
TEC-CIS-10003501,"Cisco Signal Booster, Full Size",153.12,148.53,SC2
TEC-CAN-10004913,"Canon Copy Machine, Laser",262.14000000000004,238.56000000000003,SC3
FUR-TA-10000207,"Chromcraft Round Table, Fully Assembled",468.57000000000005,398.31,SC4
FUR-CH-10003379,Global Commerce Series High-Back Swivel Tilt Chairs,284.98,213.73500000000004,SC1
FUR-TA-10003527,"Chromcraft Wood Table, with Bottom Storage",482.5199999999999,381.2099999999999,SC4
FUR-FU-10003806,"Tenex Chairmat w  Average Lip, 45"" x 53""",151.36,136.22400000000002,SC11
TEC-CIS-10000436,"Cisco Speaker Phone, with Caller ID",138.48,132.95999999999998,SC2
TEC-CO-10001626,"Brother Copy Machine, Color",263.73,221.55000000000004,SC3
FUR-BO-10000892,"Bush Corner Shelving, Mobile",126.51,123.99000000000001,SC9
OFF-AP-10001190,"Hoover Refrigerator, Silver",527.01,263.52,SC7
TEC-CO-10000666,"Hewlett Copy Machine, Laser",263.31,186.96000000000004,SC3
TEC-HEW-10001074,"Hewlett Fax Machine, Color",321.35999999999996,208.88999999999996,SC3
FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,371.76,267.6672,SC1
FUR-CH-10001634,"Novimex Rocking Chair, Adjustable",89.28,80.36,SC1
FUR-TA-10001100,"Lesro Training Table, Adjustable Height",180.65999999999997,126.47999999999999,SC4
FUR-TA-10004820,"Barricks Wood Table, Fully Assembled",345.59999999999997,286.85999999999996,SC4
FUR-TA-10002433,"Chromcraft Computer Table, with Bottom Storage",295.61999999999995,260.15999999999997,SC4
TEC-CO-10003471,"Hewlett Fax and Copier, Color",194.31,151.59,SC3
TEC-CO-10001162,"Canon Wireless Fax, Laser",378.66,193.14000000000004,SC3
OFF-ST-10001719,"Tenex Trays, Industrial",54.68999999999998,53.069999999999986,SC10
TEC-PH-10003762,"Motorola Smart Phone, Full Size",642.6899999999999,398.4899999999999,SC2
TEC-CO-10000967,"HP Fax Machine, Laser",299.94,179.97,SC3
FUR-TA-10001496,"Barricks Computer Table, Fully Assembled",318.56,280.34000000000003,SC4
OFF-AP-10004464,"Cuisinart Stove, White",536.4300000000001,445.26000000000005,SC7
FUR-CH-10001913,"Office Star Swivel Stool, Adjustable",176.43000000000004,153.51000000000005,SC1
OFF-ST-10004855,"Smead Lockers, Industrial",198.89999999999998,143.21999999999997,SC10
FUR-TA-10001633,"Bevis Wood Table, with Bottom Storage",533.6099999999999,490.9499999999999,SC4
OFF-AP-10002518,Kensington 7 Outlet MasterPiece Power Center,177.97999999999996,126.36580000000001,SC7
TEC-CO-10003226,"Canon Fax Machine, Laser",318.39000000000004,175.14000000000004,SC3
FUR-BO-10002766,"Bush Classic Bookcase, Traditional",275.12,264.12,SC9
FUR-CH-10003841,"Harbour Creations Swivel Stool, Black",177.69,92.4,SC1
TEC-PH-10002114,Xiaomi Mi3,569.99,421.7926,SC2
TEC-BRO-10002103,"Brother Ink, Color",148.74,75.87,SC3
FUR-TA-10000991,"Lesro Computer Table, Adjustable Height",283.93999999999994,275.44,SC4
FUR-CH-10002247,"Hon Executive Leather Armchair, Adjustable",459.62999999999994,372.33,SC1
FUR-CH-10004676,"Office Star Rocking Chair, Black",138.48,110.79000000000002,SC1
TEC-PH-10000984,Panasonic KX-TG9471B,195.99000000000004,141.11280000000002,SC2
FUR-CH-10002944,"Office Star Steel Folding Chair, Black",89.28,83.94,SC1
FUR-BO-10004142,"Safco Classic Bookcase, Traditional",292.1,172.34000000000003,SC9
OFF-ST-10002292,"Fellowes Lockers, Single Width",207.35999999999996,203.21999999999997,SC10
FUR-SAF-10001136,"SAFCO Swivel Stool, Adjustable",170.43000000000004,88.65000000000003,SC1
OFF-ST-10002395,"Rogers Lockers, Single Width",211.64999999999998,118.52999999999997,SC10
TEC-MA-10000697,"StarTech Card Printer, Wireless",163.5,125.91,SC8
FUR-CH-10000527,"Office Star Executive Leather Armchair, Adjustable",464.9999999999999,385.9499999999999,SC1
TEC-NOK-10001070,"Nokia Speaker Phone, with Caller ID",123.14999999999999,113.30999999999999,SC2
FUR-BO-10000596,"Sauder Classic Bookcase, Mobile",438.50999999999993,241.19999999999993,SC9
OFF-AP-10000005,"KitchenAid Microwave, Red",310.32,288.6,SC7
FUR-DAN-10002348,"Dania Classic Bookcase, Pine",412.11,284.37,SC9
TEC-AC-10004591,"Logitech Memory Card, Bluetooth",103.38,88.91999999999999,SC0
OFF-AP-10001178,"KitchenAid Stove, Red",570.1500000000001,410.52000000000015,SC7
TEC-MA-10002073,"3D Systems Cube Printer, 2nd Generation, White",1299.99,935.9928,SC8
TEC-MA-10001627,"Konica Printer, White",266.25000000000006,162.42000000000004,SC8
OFF-AP-10001103,"Breville Microwave, Silver",302.46,193.58999999999997,SC7
TEC-CO-10001204,"Sharp Copy Machine, Color",240.83999999999997,202.32,SC3
TEC-MA-10001695,Zebra GK420t Direct Thermal Thermal Transfer Printer,390.95,273.665,SC8
FUR-TA-10004306,"Barricks Round Table, Fully Assembled",335.32000000000016,217.96000000000018,SC4
OFF-ST-10004802,"Rogers File Cart, Industrial",141.60000000000002,107.64000000000003,SC10
FUR-DAN-10004510,"Dania Library with Doors, Metal",361.86,235.23000000000002,SC9
TEC-HEW-10003695,"Hewlett Wireless Fax, Digital",379.83,334.26,SC3
FUR-BO-10004633,"Safco Stackable Bookrack, Traditional",148.44,130.65,SC9
TEC-PH-10000879,"Cisco Smart Phone, Full Size",651.39,508.10999999999996,SC2
TEC-AC-10002914,"Memorex Router, Programmable",247.70999999999998,170.94,SC0
TEC-PH-10004221,"Samsung Speaker Phone, Cordless",126.08999999999999,75.66000000000001,SC2
OFF-ST-10000362,"Eldon File Cart, Blue",126.96000000000001,92.70000000000002,SC10
FUR-CH-10001492,"Novimex Executive Leather Armchair, Adjustable",306.96,174.98,SC1
FUR-TA-10002523,"Barricks Training Table, Rectangular",315.87,287.46,SC4
FUR-BO-10000002,"Bush Classic Bookcase, Mobile",415.19999999999993,394.43999999999994,SC9
OFF-AP-10002351,"Hamilton Beach Refrigerator, Silver",500.87999999999994,300.53999999999996,SC7
OFF-AP-10000729,"KitchenAid Refrigerator, White",526.0799999999999,352.49999999999994,SC7
TEC-MA-10002910,"Panasonic Inkjet, Red",309.24,303.06,SC8
FUR-LES-10004886,"Lesro Conference Table, Fully Assembled",859.05,824.6999999999999,SC4
TEC-MA-10000002,"Epson Card Printer, Durable",170.07000000000002,112.26000000000002,SC8
TEC-CO-10004367,"Canon Wireless Fax, Digital",252.2000000000001,176.5400000000001,SC3
OFF-ST-10003306,Letter Size Cart,142.86,101.43060000000003,SC10
TEC-PH-10003580,"Apple Speaker Phone, Full Size",83.06,81.4,SC2
TEC-PAN-10000377,"Panasonic Inkjet, Durable",312.21000000000004,249.78000000000003,SC8
TEC-MA-10004997,"Konica Receipt Printer, Red",119.4,103.89000000000001,SC8
FUR-CH-10000981,"Novimex Swivel Stool, Set of Two",166.71,158.40000000000003,SC1
OFF-ST-10002555,"Eldon Lockers, Industrial",198.39000000000001,101.19000000000001,SC10
OFF-ELD-10000845,"Eldon Lockers, Wire Frame",196.98,157.58999999999997,SC10
OFF-ST-10003295,"Tenex Lockers, Blue",204.14999999999995,151.07999999999996,SC10
OFF-ST-10000585,Economy Rollaway Files,165.2,122.248,SC10
TEC-CO-10003087,"Canon Wireless Fax, Laser",378.66,310.53,SC3
TEC-CO-10004589,"Canon Wireless Fax, High-Speed",251.23999999999998,208.53999999999996,SC3
TEC-CO-10002240,"Canon Copy Machine, High-Speed",260.34000000000003,213.48000000000002,SC3
FUR-BO-10003086,"Safco Library with Doors, Traditional",389.79,288.45000000000005,SC9
TEC-PH-10001289,"Motorola Smart Phone, Full Size",642.6899999999999,546.3,SC2
FUR-HON-10001558,"Hon Swivel Stool, Black",161.22000000000003,116.10000000000002,SC1
TEC-CO-10003523,"Brother Wireless Fax, High-Speed",377.01,294.09,SC3
TEC-AC-10003666,"Memorex Router, Bluetooth",246.20999999999995,152.66999999999996,SC0
OFF-ST-10002506,"Smead Lockers, Blue",198.42000000000002,164.70000000000002,SC10
FUR-BO-10001405,"Bush Stackable Bookrack, Pine",124.85999999999999,76.16999999999997,SC9
TEC-PH-10003072,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,149.99,76.4949,SC2
TEC-MA-10000112,Panasonic KX MB2061 Multifunction Printer,299.55,221.667,SC8
FUR-BO-10001501,"Bush Classic Bookcase, Metal",412.14,234.92999999999998,SC9
TEC-CO-10004897,"Sharp Fax Machine, High-Speed",293.84999999999997,170.45999999999995,SC3
FUR-BO-10002318,"Dania Classic Bookcase, Mobile",413.28,338.90999999999997,SC9
TEC-CO-10002232,"HP Ink, Laser",128.7,102.95999999999998,SC3
OFF-ST-10004768,"Eldon Lockers, Industrial",198.39,115.07999999999998,SC10
OFF-AP-10004295,"Cuisinart Refrigerator, Silver",496.8299999999999,422.30999999999995,SC7
OFF-AP-10004245,"Hoover Stove, Black",378.6,253.68,SC7
FUR-CH-10002477,"Harbour Creations Executive Leather Armchair, Red",475.8599999999999,290.28,SC1
FUR-CH-10004255,"SAFCO Executive Leather Armchair, Red",461.42999999999995,456.84,SC1
TEC-CO-10000263,"Hewlett Fax Machine, Digital",319.56,172.59,SC3
FUR-TA-10002931,"Hon Round Table, with Bottom Storage",515.91,335.36999999999995,SC4
FUR-BO-10003554,"Dania 3-Shelf Cabinet, Mobile",143.97,133.92000000000002,SC9
FUR-CH-10001490,"Novimex Executive Leather Armchair, Red",306.7999999999999,174.87999999999994,SC1
FUR-IKE-10002147,"Ikea Classic Bookcase, Metal",411.21,333.09,SC9
FUR-BO-10002213,"Sauder Forest Hills Library, Woodland Oak Finish",140.98,129.70159999999998,SC9
FUR-FU-10001468,Tenex Antistatic Computer Chair Mats,170.98,153.882,SC11
TEC-MA-10002937,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",479.99,321.5933,SC8
OFF-ST-10003153,"Tenex File Cart, Single Width",134.61,71.37000000000002,SC10
OFF-AP-10000802,"Hoover Microwave, White",306.78000000000003,223.95000000000002,SC7
FUR-BO-10002510,"Safco 3-Shelf Cabinet, Traditional",168.84,136.77000000000004,SC9
FUR-TA-10004915,"Office Impressions End Table, 20-1 2""H x 24""W x 20""D",303.76,255.15839999999994,SC4
TEC-CO-10001630,"Canon Personal Copier, Digital",142.38,79.74,SC3
TEC-MA-10003326,"Epson Printer, Red",173.18,147.21999999999997,SC8
FUR-SAF-10000265,"Safco Library with Doors, Metal",389.25,323.1,SC9
TEC-MA-10004587,"Konica Inkjet, White",207.06,136.66,SC8
FUR-BO-10004162,"Ikea Floating Shelf Set, Pine",114.46,67.53999999999999,SC9
OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,265.17,217.43940000000003,SC10
FUR-TA-10004416,"Bevis Wood Table, Adjustable Height",535.8,316.14,SC4
OFF-ST-10003837,"Tenex Lockers, Single Width",204.17999999999995,175.61999999999995,SC10
OFF-AP-10000335,"Cuisinart Microwave, Red",278.46,219.98999999999998,SC7
TEC-CO-10001893,"HP Wireless Fax, Color",241.1,156.72,SC3
TEC-CO-10002119,"Sharp Fax Machine, Digital",295.28999999999996,242.15999999999994,SC3
FUR-CH-10002213,"Hon Executive Leather Armchair, Black",457.1399999999999,411.4499999999999,SC1
TEC-PH-10000455,GE 30522EE2,115.98999999999998,82.3529,SC2
FUR-BO-10002277,"Bush Floating Shelf Set, Mobile",173.79,165.11999999999998,SC9
TEC-PH-10002584,Samsung Galaxy S4,625.99,438.1930000000001,SC2
TEC-CO-10000266,"Canon Copy Machine, Color",175.71999999999997,100.17999999999996,SC3
FUR-CH-10004705,"Hon Executive Leather Armchair, Black",457.1399999999999,411.4499999999999,SC1
FUR-BO-10001039,"Dania Classic Bookcase, Traditional",410.76000000000005,234.1500000000001,SC9
FUR-CH-10000343,"Hon Executive Leather Armchair, Black",304.7599999999999,204.19999999999993,SC1
OFF-AP-10004227,"Hamilton Beach Refrigerator, White",332.1799999999999,249.13999999999987,SC7
FUR-CH-10000513,High-Back Leather Manager's Chair,129.99,118.29090000000001,SC1
OFF-ST-10004340,"Fellowes Mobile File Cart, Black",62.18,45.391400000000004,SC10
OFF-ST-10004830,"Eldon Lockers, Blue",197.91,193.98000000000002,SC10
FUR-CH-10003861,"Novimex Rocking Chair, Set of Two",133.67999999999998,74.87999999999997,SC1
TEC-CO-10000129,"Brother Fax and Copier, Color",192.92999999999998,150.51,SC3
FUR-CH-10000430,"SAFCO Swivel Stool, Red",167.94000000000003,102.45000000000003,SC1
FUR-HAR-10004129,"Harbour Creations Swivel Stool, Set of Two",182.37,129.51000000000002,SC1
FUR-CH-10000777,"Harbour Creations Executive Leather Armchair, Adjustable",314.11999999999995,216.75999999999993,SC1
FUR-BO-10004219,"Safco 3-Shelf Cabinet, Metal",168.3,109.41000000000001,SC9
OFF-AP-10003794,"Cuisinart Refrigerator, Red",330.7199999999999,188.51999999999998,SC7
TEC-PH-10002816,"Samsung Signal Booster, Cordless",92.96000000000001,63.220000000000006,SC2
OFF-ST-10000103,"Smead Lockers, Industrial",198.89999999999995,171.05999999999995,SC10
FUR-CH-10002932,"Harbour Creations Rocking Chair, Adjustable",149.57999999999998,134.64,SC1
TEC-MEM-10004014,"Memorex Router, Bluetooth",246.20999999999998,152.66999999999996,SC0
TEC-NOK-10000534,"Nokia Smart Phone, with Caller ID",638.9100000000001,408.9300000000002,SC2
TEC-CO-10001309,"Hewlett Wireless Fax, Laser",253.46,245.85999999999999,SC3
FUR-TA-10003164,"Bevis Wood Table, Rectangular",531.18,377.15999999999997,SC4
TEC-CO-10002962,"Sharp Wireless Fax, Color",357.35999999999996,239.45999999999998,SC3
OFF-AP-10002675,"Cuisinart Refrigerator, Black",495.51,421.2,SC7
TEC-HP -10003345,"HP Fax and Copier, High-Speed",171.09,104.37,SC3
TEC-AC-10003403,"Enermax Router, USB",258.54,212.01000000000002,SC0
FUR-BO-10004660,"Sauder Library with Doors, Metal",387.09000000000003,259.38,SC9
FUR-BO-10000208,"Bush Stackable Bookrack, Mobile",123.50999999999999,88.94999999999999,SC9
TEC-CO-10000660,"Brother Fax and Copier, Laser",191.49,155.13,SC3
FUR-BO-10000087,"Dania Classic Bookcase, Mobile",413.2799999999999,392.63999999999993,SC9
FUR-BO-10000891,"Ikea Classic Bookcase, Pine",275.40000000000003,214.82000000000002,SC9
FUR-BO-10000676,"Bush Stackable Bookrack, Pine",126.03,119.72999999999999,SC9
TEC-AC-10002049,Logitech G19 Programmable Gaming Keyboard,123.98999999999998,101.67179999999999,SC0
TEC-PH-10002774,"Nokia Smart Phone, with Caller ID",425.93999999999994,255.57999999999993,SC2
FUR-BO-10000502,"Sauder Classic Bookcase, Mobile",292.34,245.57999999999998,SC9
FUR-BO-10003499,"Ikea Library with Doors, Pine",243.16000000000003,228.58,SC9
FUR-BO-10002992,"Dania Library with Doors, Traditional",241.6,212.62,SC9
FUR-TA-10003319,"Barricks Coffee Table, with Bottom Storage",200.99999999999997,106.53999999999999,SC4
OFF-AP-10002932,"Breville Refrigerator, White",344.98,262.20000000000005,SC7
TEC-CO-10002493,"Hewlett Personal Copier, Color",97.14,86.46,SC3
OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,525.98,273.50960000000003,SC5
OFF-AR-10004825,"BIC Canvas, Fluorescent",54.96,35.730000000000004,SC12
TEC-MA-10002316,"Konica Printer, Durable",267.96000000000004,190.26000000000005,SC8
TEC-CO-10002284,"Hewlett Copy Machine, Color",265.10999999999996,174.98999999999992,SC3
FUR-CH-10000988,Hon Olson Stacker Stools,140.81,101.38320000000002,SC1
TEC-CO-10002379,"Canon Copy Machine, Digital",261.78000000000003,230.37000000000003,SC3
FUR-TA-10004680,"Lesro Wood Table, Fully Assembled",468.90000000000003,314.19000000000005,SC4
TEC-CO-10001919,"Brother Fax Machine, Color",213.31999999999996,123.73999999999998,SC3
FUR-SAF-10002180,"SAFCO Executive Leather Armchair, Red",461.42999999999995,456.84,SC1
TEC-CO-10000534,"Sharp Copy Machine, Color",160.55999999999995,157.35999999999993,SC3
OFF-ST-10004597,"Eldon File Cart, Industrial",85.26,57.140000000000015,SC10
FUR-BO-10002031,"Sauder Classic Bookcase, Pine",437.34000000000003,341.13,SC9
FUR-CH-10003948,"Harbour Creations Swivel Stool, Set of Two",182.37,120.39,SC1
FUR-CH-10000258,"Office Star Steel Folding Chair, Red",91.71000000000001,86.22000000000001,SC1
FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,320.98,231.1056,SC1
TEC-AC-10001539,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,79.99,51.193599999999996,SC0
OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File Stacking System,64.98,57.1824,SC10
FUR-CH-10004199,"SAFCO Executive Leather Armchair, Adjustable",463.91999999999996,431.4599999999999,SC1
TEC-PH-10003811,Jabra Supreme Plus Driver Edition Headset,119.99,86.39280000000001,SC2
TEC-PH-10002922,ShoreTel ShorePhone IP 230 VoIP phone,168.99,118.29300000000002,SC2
OFF-ST-10004381,"Smead Lockers, Industrial",132.6,100.78000000000002,SC10
FUR-TA-10003238,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",550.98,446.2938000000001,SC4
TEC-AC-10002760,"Memorex Memory Card, Erganomic",66.71999999999997,66.71999999999997,SC0
TEC-AC-10004666,Maxell iVDR EX 500GB Cartridge,275.54,157.05780000000001,SC0
OFF-CUI-10002022,"Cuisinart Refrigerator, Black",495.51,287.4,SC7
OFF-HAM-10000983,"Hamilton Beach Refrigerator, White",498.2699999999999,338.8499999999999,SC7
FUR-CH-10001559,"SAFCO Executive Leather Armchair, Black",458.9999999999999,399.32999999999987,SC1
TEC-MA-10000559,"Epson Card Printer, Red",167.10000000000002,91.92000000000003,SC8
TEC-PH-10002904,"Samsung Smart Phone, Full Size",424.96000000000004,356.98,SC2
FUR-CH-10001429,"SAFCO Executive Leather Armchair, Adjustable",463.91999999999996,431.46,SC1
FUR-FU-10004665,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",136.98,101.36519999999997,SC11
FUR-TA-10000486,"Barricks Wood Table, Adjustable Height",346.0800000000001,179.9800000000001,SC4
TEC-MA-10002080,"Epson Printer, Durable",175.15999999999997,134.87999999999997,SC8
TEC-MA-10001881,"Konica Card Printer, Red",172.32000000000002,132.69000000000003,SC8
TEC-AC-10004487,"Memorex Router, Erganomic",244.02,153.75000000000003,SC0
TEC-MA-10001261,"Konica Printer, Wireless",267.84000000000003,144.66000000000003,SC8
FUR-CH-10001322,"Harbour Creations Executive Leather Armchair, Adjustable",476.09999999999997,371.37,SC1
TEC-MA-10001494,"Okidata Inkjet, Durable",312.51000000000005,309.39000000000004,SC8
TEC-PH-10001284,"Apple Smart Phone, Cordless",424.2,258.78,SC2
TEC-AC-10001486,"Belkin Flash Drive, Programmable",43.44,39.12,SC0
FUR-BO-10004340,"Safco Classic Bookcase, Mobile",293.78000000000003,279.1000000000001,SC9
FUR-BO-10001390,"Bush Floating Shelf Set, Traditional",114.17999999999999,66.24000000000001,SC9
TEC-CO-10003048,"Hewlett Wireless Fax, Color",254.41999999999996,213.71999999999994,SC3
TEC-AC-10003955,"Memorex Router, Erganomic",162.68000000000004,87.86000000000001,SC0
FUR-BO-10000311,"Safco Floating Shelf Set, Metal",196.20000000000002,137.34,SC9
TEC-CO-10002659,"Sharp Fax Machine, Color",297.09,273.33,SC3
FUR-BO-10002383,"Sauder Floating Shelf Set, Pine",130.62,87.52000000000001,SC9
TEC-PH-10002079,"Motorola Headset, with Caller ID",79.74,53.429999999999986,SC2
TEC-SAM-10003493,"Samsung Signal Booster, VoIP",136.68,90.21000000000001,SC2
TEC-AC-10001410,"Memorex Memory Card, Bluetooth",68.17999999999999,49.779999999999994,SC0
OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,279.81,207.05939999999998,SC7
TEC-CO-10002678,"Brother Wireless Fax, High-Speed",377.01,267.69,SC3
TEC-CO-10003307,"Hewlett Fax and Copier, Digital",192.51,128.99999999999997,SC3
